"series","time","gamma_vect","freq","x_vector","y_vector"
"S1",105,1.1968,12,6.03143594280968,8.13330261481588
"S1",106,1.1968,12,3.80236538277991,6.60783160017519
"S1",107,1.1968,12,2.6776055223846,5.65014186520624
"S1",108,1.1968,12,5.06195329522613,7.17643748193373
"S1",109,1.1968,12,5.47772012634529,9.85576100572127
"S1",110,1.1968,12,2.49869092866732,7.67978593703997
"S1",111,1.1968,12,2.74259028662874,6.04706752691119
"S1",112,1.1968,12,3.19759811134198,6.92301322168048
"S1",113,1.1968,12,3.64186457798914,7.87878672772564
"S1",114,1.1968,12,3.31094714480631,7.91917157967563
"S1",115,1.1968,12,2.52589682804863,6.21282210642279
"S1",116,1.1968,12,4.12733273478609,8.00349919645738
"S1",117,1.1968,12,2.31420580312066,7.71754685760229
"S1",118,1.1968,12,2.17604149348995,5.4980375972493
"S1",119,1.1968,12,4.55713561710434,7.7731901391714
"S1",120,1.1968,12,3.3534614193611,7.92244138402129
"S1",121,1.1968,12,2.44830904498667,6.47036702150636
"S1",122,1.1968,12,3.93868852507159,7.38693229920135
"S1",123,1.1968,12,4.41673510623121,7.80897677793564
"S1",124,1.1968,12,3.36183733521513,7.88922916663622
"S1",125,1.1968,12,3.02607238080943,6.24624304837968
"S1",126,1.1968,12,4.59684901546786,8.63837400220239
"S1",127,1.1968,12,5.00702247186615,8.79963612577298
"S1",128,1.1968,12,3.28442765230609,8.03922369429012
"S1",129,1.1968,12,3.54240625319622,7.19132973157464
"S1",130,1.1968,12,6.18641858464697,10.0392553917388
"S1",131,1.1968,12,4.59745268062124,10.3445855058224
"S1",132,1.1968,12,2.87683918941364,7.61281252098275
"S1",133,1.1968,12,2.32278913931962,6.69894542658661
"S1",134,1.1968,12,0.879563187345864,4.82083569551286
"S1",135,1.1968,12,2.86662689358837,6.19900820761654
"S1",136,1.1968,12,3.52401591225079,7.40665709371547
"S1",137,1.1968,12,4.72601573419416,9.14119606857362
"S1",138,1.1968,12,4.23145962140962,8.08668483881828
"S1",139,1.1968,12,4.32846458096693,8.59767938616726
"S1",140,1.1968,12,3.20245631229053,7.26985559679263
"S1",141,1.1968,12,4.17574246838322,7.50125343321767
"S1",142,1.1968,12,3.67078051381051,7.64681137580566
"S1",143,1.1968,12,2.59560441493108,6.49147372162999
"S1",144,1.1968,12,3.75804029084579,6.87584911782483
"S1",145,1.1968,12,5.69947594016881,8.93294487736736
"S1",146,1.1968,12,2.83409040507393,6.79258989515287
"S1",147,1.1968,12,5.24019553998483,8.95150935234494
"S1",148,1.1968,12,4.16861152103474,9.40712391768026
"S1",149,1.1968,12,3.3527631436271,8.36767180938491
"S1",150,1.1968,12,5.74011659207275,9.14998832597433
"S1",151,1.1968,12,4.32252449232564,8.70302771461456
"S1",152,1.1968,12,3.10237814214567,6.36887528027445
"S1",153,1.1968,12,5.70549254354439,8.72750751726491
"S1",154,1.1968,12,4.31229127665471,8.59936577037811
"S1",155,1.1968,12,4.06626075381204,7.24815619893098
"S1",156,1.1968,12,5.81218409522195,7.82783592552193
"S1",157,1.1968,12,2.88046641653804,6.75373056645547
"S1",158,1.1968,12,3.68282622663941,6.01397900442077
"S1",159,1.1968,12,3.99396603145625,7.24359309297054
"S1",160,1.1968,12,3.53877689199782,8.29868112419849
"S1",161,1.1968,12,1.14080906130607,5.81975601092663
"S1",162,1.1968,12,2.37371061147512,5.60295891017602
"S1",163,1.1968,12,5.19693511879624,8.99684720357805
"S1",164,1.1968,12,1.68497931139135,7.22943042076654
"S1",165,1.1968,12,2.00613785486447,5.51589192550553
"S1",166,1.1968,12,3.53129830383356,6.53664660442656
"S1",167,1.1968,12,4.36768422095066,7.35890222185071
"S1",168,1.1968,12,3.301470189599,7.30641866582947
"S1",169,1.1968,12,3.88545936574796,7.49156304855394
"S1",170,1.1968,12,5.341569252665,8.63344392121618
"S1",171,1.1968,12,6.57880895310611,10.8241664293969
"S1",172,1.1968,12,3.93985432273985,9.32498779559478
"S1",173,1.1968,12,4.72585835276962,8.23148240935185
"S1",174,1.1968,12,5.25086992878148,8.11385732124395
"S1",175,1.1968,12,4.04893367117255,7.23495906730995
"S1",176,1.1968,12,5.11124579384298,8.14554945772549
"S1",177,1.1968,12,2.58552851039249,6.17155280609179
"S1",178,1.1968,12,2.15371762125952,4.89085612822598
"S1",179,1.1968,12,2.93347532835098,6.00901946651189
"S1",180,1.1968,12,2.10135107505856,6.14615595403234
"S1",181,1.1968,12,3.68070902682471,7.76824775026362
"S1",182,1.1968,12,2.81011274862158,6.72199475288388
"S1",183,1.1968,12,2.27956890835706,6.32611082926193
"S1",184,1.1968,12,3.70771539993579,8.05284585765224
"S1",185,1.1968,12,3.46322103378833,7.93757851255714
"S1",186,1.1968,12,4.0687863578764,8.39896309615174
"S1",187,1.1968,12,4.68832414677357,8.80222665451289
"S1",188,1.1968,12,5.52511323189865,9.01915907164774
"S1",189,1.1968,12,4.6810720511705,7.99222080580837
"S1",190,1.1968,12,4.91318868589967,7.55106110753614
"S1",191,1.1968,12,4.88607924715748,8.61043948311376
"S1",192,1.1968,12,3.57887027395916,7.29349759570564
"S1",193,1.1968,12,4.62232551844585,6.62658977249299
"S1",194,1.1968,12,4.19473737978076,7.31366062208978
"S1",195,1.1968,12,3.17893492411386,7.81479419470475
"S1",196,1.1968,12,2.59882271920262,6.64925670814242
"S1",197,1.1968,12,1.89681321618895,5.99031900616823
"S1",198,1.1968,12,1.46128704051333,5.6347390949066
"S1",199,1.1968,12,2.83643726012802,7.6188198248017
"S1",200,1.1968,12,1.99672696427494,7.57098733850257
"S1",201,1.1968,12,3.88108155196649,8.54125540173993
"S1",202,1.1968,12,4.49162594571846,9.60898063619503
"S1",203,1.1968,12,2.53420528397201,8.44438198419327
"S1",204,1.1968,12,1.74933181972631,6.17602538927337
"S1",205,1.1968,12,3.86262382886254,7.3853894688626
"S1",206,1.1968,12,3.99153232747112,8.54741635942904
"S1",207,1.1968,12,2.34575519183805,6.98904185178283
"S1",208,1.1968,12,4.10292371335414,8.03320832523347
"S1",209,1.1968,12,4.49593740262764,9.65118742860431
"S1",210,1.1968,12,3.49547755804231,8.36742318734288
"S1",211,1.1968,12,4.31168417747674,8.93425956414155
"S1",212,1.1968,12,3.39712959147506,8.73812286793567
"S1",213,1.1968,12,3.13441059199678,8.22610239939254
"S1",214,1.1968,12,3.19697309755418,7.66429498357328
"S1",215,1.1968,12,3.64726500124091,7.40700126066543
"S1",216,1.1968,12,6.12506804951996,10.862243094266
"S1",217,1.1968,12,3.5153801376972,9.23156898575704
"S1",218,1.1968,12,4.02852188752819,7.22740625506692
"S1",219,1.1968,12,4.81457211911905,7.20358993707209
"S1",220,1.1968,12,6.15308965105947,9.84269194234702
"S1",221,1.1968,12,4.64328513249017,9.86497801274406
"S1",222,1.1968,12,2.96620118807005,7.47121757783397
"S1",223,1.1968,12,3.79894116670146,7.31153615516109
"S1",224,1.1968,12,4.2254575505827,8.14577786119656
"S1",225,1.1968,12,3.74574896035022,8.12151877576714
"S1",226,1.1968,12,3.67289454377637,7.39904141684797
"S1",227,1.1968,12,2.72005289620277,6.46871633426232
"S1",228,1.1968,12,2.82977331489991,6.71913853017102
"S1",229,1.1968,12,3.50045804729616,7.57934418347592
"S1",230,1.1968,12,3.73723930529953,8.11434558813009
"S1",231,1.1968,12,3.17275062886661,7.31013512015251
"S1",232,1.1968,12,4.99902904085329,8.4906235631386
"S1",233,1.1968,12,4.23330751198238,7.99969573754825
"S1",234,1.1968,12,4.8155825941345,8.72542707896154
"S1",235,1.1968,12,3.77755771440644,8.9101755396691
"S1",236,1.1968,12,2.48394281580487,6.47174886272246
"S1",237,1.1968,12,2.82020839130538,6.48206882260564
"S1",238,1.1968,12,3.28857998358627,6.95702519803887
"S1",239,1.1968,12,4.27975100204744,8.24186909347277
"S1",240,1.1968,12,3.38991834499073,8.5581552576505
"S1",241,1.1968,12,3.00177161513588,7.77914382176727
"S1",242,1.1968,12,3.33819496743747,7.20965122302916
"S1",243,1.1968,12,4.2303750647563,8.05725541444956
"S1",244,1.1968,12,4.93852721049682,9.29985575939483
"S1",245,1.1968,12,2.67974620389263,6.53959577494271
"S1",246,1.1968,12,4.07037646097023,7.19524391121301
"S1",247,1.1968,12,4.65528037437225,8.63161108900326
"S1",248,1.1968,12,3.00953271704148,7.29360308521544
"S1",249,1.1968,12,3.25933221357878,6.77220707404881
"S1",250,1.1968,12,3.92863480262499,7.22945129302352
"S1",251,1.1968,12,2.24538331122992,5.66133292854771
"S1",252,1.1968,12,4.10369318672681,6.65076858941483
"S1",253,1.1968,12,3.32933540329203,8.10057527703817
"S1",254,1.1968,12,3.47927651381563,8.77607174458679
"S1",255,1.1968,12,1.84937917380097,6.32593683769611
"S1",256,1.1968,12,2.3249404912158,5.38769095785339
"S1",257,1.1968,12,2.98209897620142,5.5203721945023
"S1",258,1.1968,12,3.11164228804436,6.578759616112
"S1",259,1.1968,12,5.54970210046215,7.73478234751226
"S1",260,1.1968,12,4.59125200786938,7.82263364616808
"S1",261,1.1968,12,3.44355642025499,7.12294376180688
"S1",262,1.1968,12,4.20956465896944,7.44115150467743
"S1",263,1.1968,12,2.81252092465913,6.58089458799196
"S1",264,1.1968,12,5.21559470107768,9.3256398773513
"S1",265,1.1968,12,3.44983583875781,8.10609715205288
"S1",266,1.1968,12,3.20441344624277,5.61181616125275
"S1",267,1.1968,12,5.70289103853674,7.73151267898003
"S1",268,1.1968,12,4.64838263734547,8.45040625758978
"S1",269,1.1968,12,1.7902531478904,6.04627930740706
"S1",270,1.1968,12,3.21649173155449,6.07755970922782
"S1",271,1.1968,12,3.49738232179336,6.88238536699596
"S1",272,1.1968,12,4.29300778458114,8.04492196906816
"S1",273,1.1968,12,4.71358448425326,9.36011407410682
"S1",274,1.1968,12,2.04168428488866,6.30692515643519
"S1",275,1.1968,12,2.15681055278222,5.14562884326685
"S1",276,1.1968,12,3.97860662686776,7.37602811430351
"S1",277,1.1968,12,2.65052284955456,7.31304421362883
"S1",278,1.1968,12,3.20678060356715,7.76518250201298
"S1",279,1.1968,12,2.98283613450839,7.58555411658577
"S1",280,1.1968,12,3.31160547684178,5.42309270691957
"S1",281,1.1968,12,4.42185869530889,6.38389318017084
"S1",282,1.1968,12,3.6936218706522,5.80588711972729
"S1",283,1.1968,12,4.04653158937508,6.67479903448719
"S1",284,1.1968,12,4.35489488876377,6.65150366540492
"S1",285,1.1968,12,3.6078702635388,5.91157566413409
"S1",286,1.1968,12,3.93640601628995,5.32354184579993
"S1",287,1.1968,12,5.56024181909555,8.68696417992272
"S1",288,1.1968,12,4.14636776641306,7.98966139548319
"S1",289,1.1968,12,3.94948307734236,7.06075718492136
"S1",290,1.1968,12,4.79625338212972,7.70809901338218
"S1",291,1.1968,12,5.01296188515952,8.44875523682901
"S1",292,1.1968,12,5.17645738969066,8.07804561711555
"S1",293,1.1968,12,4.43637841529521,8.18986707030636
"S1",294,1.1968,12,3.32825946096552,5.95988064134654
"S1",295,1.1968,12,3.85729905647374,5.59014009229756
"S1",296,1.1968,12,3.93820538109057,7.04018804589687
"S1",297,1.1968,12,4.70241229069491,8.33138743335976
"S1",298,1.1968,12,3.94718832810631,6.87162908608845
"S1",299,1.1968,12,3.82510153412047,6.68998156900118
"S1",300,1.1968,12,4.66204118168604,8.11483308615257
"S1",301,1.1968,12,4.18113621938172,8.01966180084092
"S1",302,1.1968,12,3.23253790250963,6.94347461207786
"S1",303,1.1968,12,3.68745261190463,7.58578690402869
"S1",304,1.1968,12,4.05214118660605,7.23108183008198
"S1",305,1.1968,12,5.4929753588197,8.62974593522553
"S1",306,1.1968,12,4.23491774849995,7.96541449869379
"S1",307,1.1968,12,4.47790615091241,8.74866637285333
"S1",308,1.1968,12,3.52070102771496,7.80165303826689
"S1",309,1.1968,12,3.05183789329891,6.32459254552643
"S1",310,1.1968,12,3.41037162209815,6.12075271741427
"S1",311,1.1968,12,4.63577494742602,7.26584213658065
"S1",312,1.1968,12,3.33193737007181,6.87161277215248
"S1",313,1.1968,12,2.84274938369148,7.19490538708001
"S1",314,1.1968,12,3.75823585030343,7.2947967162862
"S1",315,1.1968,12,5.24301080210686,9.06191516256161
"S1",316,1.1968,12,4.52694471287066,9.9582918034473
"S1",317,1.1968,12,2.63737329156273,6.7210402108403
"S1",318,1.1968,12,4.36629881949723,7.29252428066621
"S1",319,1.1968,12,4.29981437665451,8.35275880873351
"S1",320,1.1968,12,0.971372924162497,5.26224040131058
"S1",321,1.1968,12,2.9727745423777,5.57658462095006
"S1",322,1.1968,12,3.92660874739884,7.64027895502316
"S1",323,1.1968,12,2.27969583289576,6.59271351185948
"S1",324,1.1968,12,2.88669172475573,6.60388405048496
"S1",325,1.1968,12,3.70531557472143,7.26109040512802
"S1",326,1.1968,12,3.45246511650662,6.77921096012621
"S1",327,1.1968,12,3.33108294038008,7.48967406208187
"S1",328,1.1968,12,4.00573201173287,7.68804116147144
"S1",329,1.1968,12,4.16228563947774,8.82976629306156
"S1",330,1.1968,12,1.96771831102404,6.78567292118298
"S1",331,1.1968,12,1.81547137916854,5.55930414678084
"S1",332,1.1968,12,2.16030523146368,6.80906993397603
"S1",333,1.1968,12,3.66837096036751,7.392733591187
"S1",334,1.1968,12,3.45397085308783,7.89531314628554
"S1",335,1.1968,12,2.37129591283786,7.19827049219142
"S1",336,1.1968,12,3.67429153663726,7.8730973810444
"S1",337,1.1968,12,4.39740485375789,8.51382955630676
"S1",338,1.1968,12,4.61272814213129,9.04981325030278
"S1",339,1.1968,12,5.17650299544021,10.1923622093834
"S1",340,1.1968,12,2.45624809597716,6.48238345909926
"S1",341,1.1968,12,4.95220138863908,7.44306027002182
"S1",342,1.1968,12,3.70865420702607,7.46260924688325
"S1",343,1.1968,12,2.87607902070477,6.87758591226541
"S1",344,1.1968,12,2.70793932205382,6.32914057041848
"S1",345,1.1968,12,3.8311672531759,8.41905398436187
"S1",346,1.1968,12,2.26920878511225,6.18683504029946
"S1",347,1.1968,12,2.89416933826521,5.72691382929787
"S1",348,1.1968,12,4.75643976505513,7.3223524738643
"S1",349,1.1968,12,3.02549468263322,7.77845386013681
"S1",350,1.1968,12,2.51600518553079,7.21838751969604
"S1",351,1.1968,12,2.17075078806275,5.99318269766946
"S1",352,1.1968,12,1.926201361315,5.40796683582174
"S1",353,1.1968,12,2.71213080482241,6.78946533867371
"S1",354,1.1968,12,3.41394448440552,8.74964558944057
"S1",355,1.1968,12,3.97558311515712,8.95964312552564
"S1",356,1.1968,12,2.27564411407021,7.6110947812842
"S1",357,1.1968,12,3.94703834054393,8.93112835538667
"S1",358,1.1968,12,3.51438280278283,9.15423195629614
"S1",359,1.1968,12,4.38104233188132,9.60881946946481
"S1",360,1.1968,12,2.66078018362162,7.85393710695803
"S1",361,1.1968,12,3.46387439954971,7.61038316592751
"S1",362,1.1968,12,2.47476997699223,7.0903471616205
"S1",363,1.1968,12,3.02530329773029,7.14310352739829
"S1",364,1.1968,12,2.83280079735233,8.21163156550888
"S1",365,1.1968,12,1.98772764680708,6.78285510956406
"S1",366,1.1968,12,3.8888308254655,7.23795397945673
"S1",367,1.1968,12,5.27022259117095,8.81822199048035
"S1",368,1.1968,12,4.04730943080748,7.650360671844
"S1",369,1.1968,12,4.97620812786712,7.97158711472932
"S1",370,1.1968,12,3.76488919141909,7.74243522947339
"S1",371,1.1968,12,2.05709858769534,5.03721635546101
"S1",372,1.1968,12,3.3395522312823,5.75205023926898
"S1",373,1.1968,12,5.12215380785705,7.88935896248239
"S1",374,1.1968,12,4.95151018150134,8.9391559913816
"S1",375,1.1968,12,2.36729824421672,6.98666115928836
"S1",376,1.1968,12,3.57267620452561,7.75429771784832
"S1",377,1.1968,12,4.69180522272536,10.0630491351569
"S1",378,1.1968,12,3.92467533693252,8.84854965453984
"S1",379,1.1968,12,3.67151540688093,7.13969796231019
"S1",380,1.1968,12,2.71772801692276,5.88655260883298
"S1",381,1.1968,12,2.95366591488024,5.35872150246603
"S1",382,1.1968,12,4.46166761015878,5.93134701608223
"S1",383,1.1968,12,4.52862334344789,7.39896290448611
"S1",384,1.1968,12,3.13283988650504,6.10862442011353
"S1",385,1.1968,12,2.14681758115697,5.317264535969
"S1",386,1.1968,12,4.09749545843802,6.79216740976339
"S1",387,1.1968,12,4.67542928324195,7.78790913768435
"S1",388,1.1968,12,3.46155058073524,7.16728474484134
"S1",389,1.1968,12,4.30583793517346,7.98830755023608
"S1",390,1.1968,12,4.35179956507173,8.58387224258566
"S1",391,1.1968,12,4.73161208015876,8.13169331185932
"S1",392,1.1968,12,5.15323985205527,9.25868066027409
"S1",393,1.1968,12,3.49013780185537,7.42426558084293
"S1",394,1.1968,12,4.61292266687827,7.8511452373805
"S1",395,1.1968,12,4.19786300614077,8.36200391728216
"S1",396,1.1968,12,3.24254979051147,6.6440784536372
"S1",397,1.1968,12,4.04664472267151,6.81818267300453
"S1",398,1.1968,12,3.48565297596842,7.0484690801851
"S1",399,1.1968,12,5.18875670042276,8.06888151771494
"S1",400,1.1968,12,4.77600954562739,9.13284670046868
"S1",401,1.1968,12,4.55330318083278,8.3569203886632
"S1",402,1.1968,12,3.70365481163154,8.01304325136927
"S1",403,1.1968,12,4.78057515582185,8.93694677950816
"S1",404,1.1968,12,2.35623348001428,6.52442828207964
"S1",405,1.1968,12,4.50957385059183,7.96513899097737
"S1",406,1.1968,12,3.7822264584747,8.00191305928181
"S1",407,1.1968,12,3.64635658095298,7.00869349172004
"S1",408,1.1968,12,6.10732316426443,9.22028172231909
"S1",409,1.1968,12,4.12663634031624,8.45296256901334
"S1",410,1.1968,12,2.90512700843948,6.39870983293171
"S1",411,1.1968,12,3.58562903388131,8.10134858384171
"S1",412,1.1968,12,3.96372553510556,7.83026077199892
"S1",413,1.1968,12,3.09154620561946,6.93491014430983
"S1",414,1.1968,12,2.92236426305458,7.33760217824742
"S1",415,1.1968,12,2.96402760212513,6.59839647830963
"S1",416,1.1968,12,5.60150527210141,8.19422411148657
"S1",417,1.1968,12,3.11850267758055,7.9044783534318
"S1",418,1.1968,12,2.21549273581003,6.88334215702798
"S1",419,1.1968,12,2.4795254848401,7.3109100487654
"S1",420,1.1968,12,2.95183652513361,7.91082676724435
"S1",421,1.1968,12,2.63242141837615,8.06313163186331
"S1",422,1.1968,12,3.37386385249594,7.90477037076053
"S1",423,1.1968,12,3.76354741073213,8.85461886120087
"S1",424,1.1968,12,1.91834399719269,7.0545239003801
"S1",425,1.1968,12,2.30515550471318,5.77736617220489
"S1",426,1.1968,12,3.55859709908232,7.66724010305217
"S1",427,1.1968,12,2.99403829055086,7.61639533912203
"S1",428,1.1968,12,3.93039374891471,7.63103969106607
"S1",429,1.1968,12,4.22291009671364,7.75025196688821
"S1",430,1.1968,12,3.71872151235803,7.67391087181167
"S1",431,1.1968,12,3.60883082196147,7.14515554284791
"S1",432,1.1968,12,4.42585242114501,8.684420021292
"S1",433,1.1968,12,3.55852904717794,8.4186127255986
"S1",434,1.1968,12,2.40046816685646,6.25811720293704
"S1",435,1.1968,12,2.62200828670782,5.60771598272888
"S1",436,1.1968,12,3.77534050464723,6.88862194597332
"S1",437,1.1968,12,2.48017289538858,5.53827009873126
"S1",438,1.1968,12,4.69830448345575,7.36558204978823
"S1",439,1.1968,12,4.19393745234657,8.69061138079431
"S1",440,1.1968,12,4.77619366116231,8.39828867652622
"S1",441,1.1968,12,4.66254301762298,7.12699291954264
"S1",442,1.1968,12,4.77975251008677,7.92475230883008
"S1",443,1.1968,12,5.68560712341777,8.3838223485679
"S1",444,1.1968,12,5.67143052494349,9.47349230390839
"S1",445,1.1968,12,4.39743662749742,7.71112924863882
"S1",446,1.1968,12,4.34029757934514,7.26990216916518
"S1",447,1.1968,12,4.47978841656466,8.37953658300105
"S1",448,1.1968,12,3.59912860587388,7.81762941728746
"S1",449,1.1968,12,4.69916902763584,8.4111964270269
"S1",450,1.1968,12,3.65032187493025,6.81304913097334
"S1",451,1.1968,12,4.82122406987562,7.58413679894838
"S1",452,1.1968,12,4.06919769753291,8.10850269664196
"S1",453,1.1968,12,3.36203132738336,6.94804178701372
"S1",454,1.1968,12,4.70968059153937,7.63476096834571
"S1",455,1.1968,12,5.14430824642305,8.49333219715043
"S1",456,1.1968,12,4.10323168098963,8.53513258934596
"S1",457,1.1968,12,4.8561592232983,8.09720243190003
"S1",458,1.1968,12,5.26537368764214,8.00336757793057
"S1",459,1.1968,12,4.02158363623979,7.48744353229317
"S1",460,1.1968,12,3.09353371576104,5.93417313066206
"S1",461,1.1968,12,4.23516784586648,5.97711224118941
"S1",462,1.1968,12,4.51286194983704,6.9069081231486
"S1",463,1.1968,12,3.22861902070351,6.33464371332514
"S1",464,1.1968,12,2.35607080701199,5.74608115931017
"S1",465,1.1968,12,3.10465523318667,6.4754042554018
"S1",466,1.1968,12,3.97371724360913,7.36850431427871
"S1",467,1.1968,12,3.51154995742193,8.03654697344027
"S1",468,1.1968,12,3.2200070378217,6.90906013398285
"S1",469,1.1968,12,4.55531795694201,7.54884621961969
"S1",470,1.1968,12,4.90567906306534,8.2931465255229
"S1",471,1.1968,12,4.91790690106106,9.2373343925203
"S1",472,1.1968,12,3.76093600400398,8.08051506735258
"S1",473,1.1968,12,5.12709349015349,9.69339763755354
"S1",474,1.1968,12,3.10184691630103,7.84059943026347
"S1",475,1.1968,12,3.57424937178883,7.10491540023822
"S1",476,1.1968,12,4.56059603730848,8.0590776843551
"S1",477,1.1968,12,5.22061194029205,10.049728933343
"S1",478,1.1968,12,1.94819432902517,6.57050587254533
"S1",479,1.1968,12,1.48287260107907,5.1660821244584
"S1",480,1.1968,12,4.31497814722556,7.4284261924698
"S1",481,1.1968,12,3.97907359466222,8.34017657240261
