"series","time","gamma_vector","freq","x_vector","y_vector"
"S1",111,0.705755675700493,12,1.03276472762401,-0.684266393623032
"S1",112,0.705755675700493,12,0.507118402079745,-0.188336858417097
"S1",113,0.705755675700493,12,-2.66440152313544,7.62043927600438
"S1",114,0.705755675700493,12,-2.74951203688389,7.9755082065577
"S1",115,0.705755675700493,12,-2.35437528037238,6.55121241078525
"S1",116,0.705755675700493,12,0.327604548103993,0.798025368375391
"S1",117,0.705755675700493,12,0.15221900169891,-0.925134495836599
"S1",118,0.705755675700493,12,-1.37639952242816,1.42940950008506
"S1",119,0.705755675700493,12,-1.25827282629907,2.83810749760053
"S1",120,0.705755675700493,12,-1.78905695775711,3.53448244045535
"S1",121,0.705755675700493,12,-2.83665421448454,8.24929499118512
"S1",122,0.705755675700493,12,-2.67029974339576,8.55074110113032
"S1",123,0.705755675700493,12,-3.74074371380139,14.4827075483892
"S1",124,0.705755675700493,12,0.0438718106716514,-0.633626116591041
"S1",125,0.705755675700493,12,0.309209514972016,1.59467736225723
"S1",126,0.705755675700493,12,0.84329598685433,3.09580440597197
"S1",127,0.705755675700493,12,-0.556271573067442,0.324317480397225
"S1",128,0.705755675700493,12,0.903075487501952,1.96603659720859
"S1",129,0.705755675700493,12,1.1594791242797,0.464863817743269
"S1",130,0.705755675700493,12,-0.12031752759975,-1.46011676785474
"S1",131,0.705755675700493,12,-0.192652640263422,-0.16378400140216
"S1",132,0.705755675700493,12,-0.535597202645985,-1.21385446514023
"S1",133,0.705755675700493,12,0.908700597071102,2.79906509578169
"S1",134,0.705755675700493,12,0.477671504224452,0.820997880179643
"S1",135,0.705755675700493,12,1.42234921213422,1.12528134994287
"S1",136,0.705755675700493,12,1.73366297456641,5.07367343963575
"S1",137,0.705755675700493,12,0.924366890089291,0.442952356256137
"S1",138,0.705755675700493,12,0.602458565237318,0.413049505261856
"S1",139,0.705755675700493,12,-0.437221753833654,0.0419659371801319
"S1",140,0.705755675700493,12,-0.806569833258451,0.683669935989447
"S1",141,0.705755675700493,12,-1.96515945474733,4.34232807312174
"S1",142,0.705755675700493,12,-1.81129964795249,2.18213571400498
"S1",143,0.705755675700493,12,-1.6432223373962,3.0333258280539
"S1",144,0.705755675700493,12,-1.37779418929029,0.625284003610791
"S1",145,0.705755675700493,12,1.52696571886063,1.82973929102359
"S1",146,0.705755675700493,12,1.22283861252052,1.42971797040289
"S1",147,0.705755675700493,12,-0.614778151993833,-1.27890160883119
"S1",148,0.705755675700493,12,0.495360316730394,0.23723800107484
"S1",149,0.705755675700493,12,0.0615826997849028,0.924385410075239
"S1",150,0.705755675700493,12,1.45283479601163,2.49395528723358
"S1",151,0.705755675700493,12,1.07911440436051,0.433899261876947
"S1",152,0.705755675700493,12,2.36835889396112,6.31245515283796
"S1",153,0.705755675700493,12,1.65425560791644,2.31793921467762
"S1",154,0.705755675700493,12,0.624861233786832,1.85788116968684
"S1",155,0.705755675700493,12,2.41969202201037,5.93532575284211
"S1",156,0.705755675700493,12,0.34159873274956,-0.0351357222647847
"S1",157,0.705755675700493,12,0.665981605920422,1.45895210028581
"S1",158,0.705755675700493,12,-0.506288723189438,0.584368003056916
"S1",159,0.705755675700493,12,0.835655543948583,0.121347015332142
"S1",160,0.705755675700493,12,1.03072827331674,2.37171067221789
"S1",161,0.705755675700493,12,0.298344769508373,-1.04777948707482
"S1",162,0.705755675700493,12,-0.167105751705361,-0.852739581661651
"S1",163,0.705755675700493,12,0.770764225056072,0.108494475989023
"S1",164,0.705755675700493,12,-0.521034884684237,0.498910156543057
"S1",165,0.705755675700493,12,-1.14499452444855,1.24455111203815
"S1",166,0.705755675700493,12,-0.40022375017164,0.511792641175672
"S1",167,0.705755675700493,12,0.467811490247721,0.905100338580625
"S1",168,0.705755675700493,12,-1.38484255817441,1.61916477784046
"S1",169,0.705755675700493,12,-0.785105808515272,2.70533008593507
"S1",170,0.705755675700493,12,-1.71582611829606,0.72940833055372
"S1",171,0.705755675700493,12,-1.85278268597275,2.19210890107222
"S1",172,0.705755675700493,12,0.00482729091058798,0.763634020061391
"S1",173,0.705755675700493,12,1.00494698236641,1.16093991806045
"S1",174,0.705755675700493,12,0.515719196557016,0.508234093884818
"S1",175,0.705755675700493,12,-0.569205069819788,0.796573983889296
"S1",176,0.705755675700493,12,-0.0913902636057102,-0.489657147546119
"S1",177,0.705755675700493,12,1.51882251634306,1.69080815103389
"S1",178,0.705755675700493,12,1.97806678616737,3.93347625876618
"S1",179,0.705755675700493,12,1.79717469220875,2.81700514594012
"S1",180,0.705755675700493,12,1.34406368078041,2.21863566929436
"S1",181,0.705755675700493,12,2.00806973933619,2.69408326807303
"S1",182,0.705755675700493,12,2.33414465305005,3.9683969973905
"S1",183,0.705755675700493,12,2.45660891373988,7.06327392742765
"S1",184,0.705755675700493,12,1.02214340517087,-1.17627394405596
"S1",185,0.705755675700493,12,-1.96820166945736,2.23526018150416
"S1",186,0.705755675700493,12,-1.95611652454536,4.18363128928293
"S1",187,0.705755675700493,12,-0.0813415069711989,0.032900159562818
"S1",188,0.705755675700493,12,-0.247698774769773,-0.0863320407165544
"S1",189,0.705755675700493,12,-0.812863149848601,1.46885827784179
"S1",190,0.705755675700493,12,-2.60906666319922,6.2330948621394
"S1",191,0.705755675700493,12,-2.44573596128088,6.56403396006284
"S1",192,0.705755675700493,12,-2.53425392501512,5.45039268600885
"S1",193,0.705755675700493,12,-2.39534326973418,7.57463273426672
"S1",194,0.705755675700493,12,-1.60361828736049,3.77245417574536
"S1",195,0.705755675700493,12,-1.36605973735897,2.93430001780294
"S1",196,0.705755675700493,12,0.298422482691509,0.724116189748415
"S1",197,0.705755675700493,12,-1.35318473075064,3.11799603691093
"S1",198,0.705755675700493,12,-2.44848932678199,6.61685046468611
"S1",199,0.705755675700493,12,-2.8251700612203,8.64676123415514
"S1",200,0.705755675700493,12,-2.02298655340934,1.46936488721406
"S1",201,0.705755675700493,12,0.745950677629869,-0.0446526052104349
"S1",202,0.705755675700493,12,1.8962459732657,4.61017082295712
"S1",203,0.705755675700493,12,0.959905696667998,0.782579101071994
"S1",204,0.705755675700493,12,-0.10128598276603,0.0440701262691662
"S1",205,0.705755675700493,12,1.19260217197028,1.9381288048319
"S1",206,0.705755675700493,12,1.14969886876252,1.24672485049031
"S1",207,0.705755675700493,12,0.392904812452193,-0.547079343636883
"S1",208,0.705755675700493,12,0.239651871821846,-1.04314180938273
"S1",209,0.705755675700493,12,1.35643423510562,-0.386850239272839
"S1",210,0.705755675700493,12,0.851653466295343,0.540663594656479
"S1",211,0.705755675700493,12,0.803500919867134,1.14726163630498
"S1",212,0.705755675700493,12,1.34748380890427,1.22851762806292
"S1",213,0.705755675700493,12,0.408851966515977,0.723304836417456
"S1",214,0.705755675700493,12,-1.73798255060503,3.80432714718602
"S1",215,0.705755675700493,12,-1.24826304303871,1.95854093195304
"S1",216,0.705755675700493,12,0.341313878548571,-2.16543630041435
"S1",217,0.705755675700493,12,0.0672025750964186,-0.202676821605901
"S1",218,0.705755675700493,12,0.711441790523243,0.769694298575548
"S1",219,0.705755675700493,12,-0.0457341163204952,0.112004655423093
"S1",220,0.705755675700493,12,-0.949719117608281,1.53960371630464
"S1",221,0.705755675700493,12,-0.233163904540256,-0.130093288265406
"S1",222,0.705755675700493,12,-0.549525310549348,0.908973962726325
"S1",223,0.705755675700493,12,0.454544696916882,-0.556064670722533
"S1",224,0.705755675700493,12,1.27381380476503,2.29099477400498
"S1",225,0.705755675700493,12,0.488369506745169,0.209951419664295
"S1",226,0.705755675700493,12,0.445477827987656,-0.0143758535133052
"S1",227,0.705755675700493,12,1.23515419868505,4.09069678040981
"S1",228,0.705755675700493,12,2.33131230097899,4.77180870390303
"S1",229,0.705755675700493,12,1.24849435408009,3.8405665854031
"S1",230,0.705755675700493,12,0.398048147694637,0.660850332270249
"S1",231,0.705755675700493,12,-0.0352943928784872,0.197441849258688
"S1",232,0.705755675700493,12,1.18509472973104,1.90811958433812
"S1",233,0.705755675700493,12,0.0834066837887459,-1.41237386756531
"S1",234,0.705755675700493,12,-0.590402503151783,2.20463922405912
"S1",235,0.705755675700493,12,-0.670924370826799,2.65127419065738
"S1",236,0.705755675700493,12,-1.76987824045617,3.00953777656339
"S1",237,0.705755675700493,12,-1.67375870421619,1.8531913392605
"S1",238,0.705755675700493,12,-1.58042043387341,1.36354966882704
"S1",239,0.705755675700493,12,-1.0555157821747,0.443293666181335
"S1",240,0.705755675700493,12,-0.0642583897014347,-0.673941784308363
"S1",241,0.705755675700493,12,1.52407103761452,2.65226038148064
"S1",242,0.705755675700493,12,1.88693080685417,3.14226469444718
"S1",243,0.705755675700493,12,0.0604442011799686,-3.66764643039052
"S1",244,0.705755675700493,12,1.5473347224219,1.36451587703767
"S1",245,0.705755675700493,12,1.89902736359576,3.18255485929037
"S1",246,0.705755675700493,12,1.40482632097084,2.89739003794636
"S1",247,0.705755675700493,12,2.335517859932,4.76552703801632
"S1",248,0.705755675700493,12,2.19020275723132,3.67344893062492
"S1",249,0.705755675700493,12,1.3916829859845,3.22561498619486
"S1",250,0.705755675700493,12,0.399856514386388,1.12604559945592
"S1",251,0.705755675700493,12,1.16878963767204,-0.0534790089127613
"S1",252,0.705755675700493,12,-1.38627704745208,2.07323510816876
"S1",253,0.705755675700493,12,-1.13326117542646,-0.684621431132318
"S1",254,0.705755675700493,12,-1.92691895607217,4.57826837323161
"S1",255,0.705755675700493,12,-3.3800510258596,9.40420773217228
"S1",256,0.705755675700493,12,-2.16286319225624,3.89227040974978
"S1",257,0.705755675700493,12,-1.65435609581711,3.48631480862605
"S1",258,0.705755675700493,12,-3.19161634302618,9.06497052842662
"S1",259,0.705755675700493,12,-2.53218022793242,6.85476584761249
"S1",260,0.705755675700493,12,-1.36646990777925,2.59113178560822
"S1",261,0.705755675700493,12,-0.32150895621127,-0.589935730038732
"S1",262,0.705755675700493,12,0.0674746120596156,0.29858564282007
"S1",263,0.705755675700493,12,0.766762322877216,1.24156522297988
"S1",264,0.705755675700493,12,0.733651560602205,-0.0272603337875403
"S1",265,0.705755675700493,12,0.88521838883795,1.00355978661654
"S1",266,0.705755675700493,12,0.51134898045378,-0.905209051883749
"S1",267,0.705755675700493,12,-0.675706170323993,0.77537919134618
"S1",268,0.705755675700493,12,-0.224292301312341,-0.87401449195411
"S1",269,0.705755675700493,12,0.764249857923881,0.682876976211666
"S1",270,0.705755675700493,12,2.8143096204423,7.55933015006875
"S1",271,0.705755675700493,12,1.54477631959685,1.49854418741011
"S1",272,0.705755675700493,12,1.10198668790869,3.01348623239578
"S1",273,0.705755675700493,12,-1.34925971973227,2.02569335058479
"S1",274,0.705755675700493,12,-1.74436227109556,4.55319078975877
"S1",275,0.705755675700493,12,0.0577245101042756,-0.170182513364882
"S1",276,0.705755675700493,12,-0.213597127760868,-0.809833410423806
"S1",277,0.705755675700493,12,0.418138350398041,-0.2775474968614
"S1",278,0.705755675700493,12,0.962553844199228,1.00292202237278
"S1",279,0.705755675700493,12,-0.270296453112531,2.27955428572026
"S1",280,0.705755675700493,12,-0.175254583536861,-0.253919029710879
"S1",281,0.705755675700493,12,0.108845486853198,1.19936907295094
"S1",282,0.705755675700493,12,-0.234870840338422,-0.352583344524973
"S1",283,0.705755675700493,12,0.0399876290325709,0.99916563180258
"S1",284,0.705755675700493,12,-0.62576542868035,-0.577685367640299
"S1",285,0.705755675700493,12,-1.59489521027083,3.30231583319134
"S1",286,0.705755675700493,12,-0.598115427813688,0.440492785230024
"S1",287,0.705755675700493,12,0.971795751506748,-0.0245615351239652
"S1",288,0.705755675700493,12,0.867480923352123,1.75904024442859
"S1",289,0.705755675700493,12,0.542928061729159,0.077367858261735
"S1",290,0.705755675700493,12,0.0887091745298781,-0.858084072887575
"S1",291,0.705755675700493,12,1.47663733871385,0.709315382521414
"S1",292,0.705755675700493,12,2.14214291254641,6.74100648129544
"S1",293,0.705755675700493,12,2.91624076049499,10.0968075233354
"S1",294,0.705755675700493,12,2.68128574643405,7.16827799196221
"S1",295,0.705755675700493,12,2.16627553044848,6.42724450507741
"S1",296,0.705755675700493,12,2.02850704362765,4.44827773689571
"S1",297,0.705755675700493,12,1.6949718427527,1.83245007691969
"S1",298,0.705755675700493,12,-0.00388227928315699,0.483584155377247
"S1",299,0.705755675700493,12,2.14904200138112,4.2859981319751
"S1",300,0.705755675700493,12,0.371228988460475,1.05691470673849
"S1",301,0.705755675700493,12,1.21430266002123,1.11722429141516
"S1",302,0.705755675700493,12,-0.378923037709354,1.32262946086727
"S1",303,0.705755675700493,12,-1.16127344057121,2.24848498604906
"S1",304,0.705755675700493,12,-1.52848630519467,2.08520940865639
"S1",305,0.705755675700493,12,-2.27639495274492,5.84167484435442
"S1",306,0.705755675700493,12,-1.6766690003617,0.962908387331054
"S1",307,0.705755675700493,12,-2.03254809308415,3.49889638866403
"S1",308,0.705755675700493,12,-1.27761899419793,2.15663675925321
"S1",309,0.705755675700493,12,1.11572825229387,0.408225062429692
"S1",310,0.705755675700493,12,1.52502416666403,-0.0871210028011662
"S1",311,0.705755675700493,12,-0.615294762758159,0.0608741175629465
"S1",312,0.705755675700493,12,0.0434688209540925,-0.287722354854169
"S1",313,0.705755675700493,12,0.105360880484254,-0.592844779276972
"S1",314,0.705755675700493,12,2.01679037978106,2.36618319393537
"S1",315,0.705755675700493,12,1.92850864029708,4.15191755930194
"S1",316,0.705755675700493,12,1.10259434137487,2.28933681652993
"S1",317,0.705755675700493,12,-0.484309329202536,0.673070326977712
"S1",318,0.705755675700493,12,-0.295014419759076,0.72767742873951
"S1",319,0.705755675700493,12,0.981762664217413,2.14809153672182
"S1",320,0.705755675700493,12,-0.20114659216021,0.233591430793923
"S1",321,0.705755675700493,12,-0.907251655267467,1.68784342189219
"S1",322,0.705755675700493,12,0.344227027898416,0.0924396555478726
"S1",323,0.705755675700493,12,1.15971202303584,-0.0834801807874996
"S1",324,0.705755675700493,12,0.528928687370924,0.127492602008264
"S1",325,0.705755675700493,12,-0.11421628526636,-0.122382613913419
"S1",326,0.705755675700493,12,-0.352441420491358,2.33612247155451
"S1",327,0.705755675700493,12,0.857480006891687,0.0738844984256157
"S1",328,0.705755675700493,12,0.663794630811001,1.06997949569148
"S1",329,0.705755675700493,12,0.727133042622903,0.256472163808039
"S1",330,0.705755675700493,12,2.14458385489265,3.8820316745123
"S1",331,0.705755675700493,12,2.38292082412519,5.48298547847598
"S1",332,0.705755675700493,12,2.89880431352961,9.71633065011373
"S1",333,0.705755675700493,12,3.76624489916386,14.1972830656469
"S1",334,0.705755675700493,12,2.34527128735623,4.37608581751788
"S1",335,0.705755675700493,12,1.55300381914327,3.26844889288874
"S1",336,0.705755675700493,12,1.26324573142731,1.90997189827664
"S1",337,0.705755675700493,12,1.34815027794482,2.15418107490894
"S1",338,0.705755675700493,12,0.449889957934823,0.4644269076355
"S1",339,0.705755675700493,12,0.544452365326323,0.615892237170354
"S1",340,0.705755675700493,12,-0.324382775075934,-0.196868740027476
"S1",341,0.705755675700493,12,0.124552411569399,0.532854131744353
"S1",342,0.705755675700493,12,-0.859293965085072,-0.425700438450074
"S1",343,0.705755675700493,12,-0.838804597074904,1.97827299861372
"S1",344,0.705755675700493,12,0.799564574972598,0.186355283362982
"S1",345,0.705755675700493,12,0.220073956668314,0.166186275237704
"S1",346,0.705755675700493,12,-0.542103541166206,1.65380751605669
"S1",347,0.705755675700493,12,0.202820790315408,-1.01718250030872
"S1",348,0.705755675700493,12,-2.85196106636427,8.17149366113756
"S1",349,0.705755675700493,12,-1.91080196672662,4.2334690854826
"S1",350,0.705755675700493,12,-1.14180013222697,1.89951626416268
"S1",351,0.705755675700493,12,1.5385943045136,2.01463473077914
"S1",352,0.705755675700493,12,0.524992579427444,-0.748515985318841
"S1",353,0.705755675700493,12,-0.4317048809624,0.800923547507553
"S1",354,0.705755675700493,12,1.98075465827904,2.99510748557897
"S1",355,0.705755675700493,12,1.76517219509011,3.10931842560294
"S1",356,0.705755675700493,12,1.23991433808277,1.7622683742056
"S1",357,0.705755675700493,12,1.38715379291281,2.12365107770188
"S1",358,0.705755675700493,12,0.531607437884978,0.460814326991555
"S1",359,0.705755675700493,12,-0.835847475760617,0.98378496181678
"S1",360,0.705755675700493,12,0.181049720767172,0.271745521235614
"S1",361,0.705755675700493,12,0.216785737402024,0.67191883022842
"S1",362,0.705755675700493,12,0.054080170906509,-1.4054881069926
"S1",363,0.705755675700493,12,-1.27755737263636,2.20611530914378
"S1",364,0.705755675700493,12,-1.6972599594649,4.21646714407936
"S1",365,0.705755675700493,12,-0.715470092120215,0.0504113445898529
"S1",366,0.705755675700493,12,-1.45657729041632,1.92925355842031
"S1",367,0.705755675700493,12,-0.52845109516273,-1.8038040530267
"S1",368,0.705755675700493,12,0.869196111177053,-1.15339778438625
"S1",369,0.705755675700493,12,1.56071991726761,3.84610460540798
"S1",370,0.705755675700493,12,-0.227261862609383,0.579180383913602
"S1",371,0.705755675700493,12,-0.0334345617369363,0.64532549813838
"S1",372,0.705755675700493,12,-0.0136812492348503,0.901471556228499
"S1",373,0.705755675700493,12,0.895306299015472,0.559326672635009
"S1",374,0.705755675700493,12,1.01508398965082,2.43306389866098
"S1",375,0.705755675700493,12,-0.592028755209287,1.44642905734134
"S1",376,0.705755675700493,12,-0.756187035899168,0.00662190955055486
"S1",377,0.705755675700493,12,0.593505175299409,0.662723440338479
"S1",378,0.705755675700493,12,1.35359956968827,2.3261496856855
"S1",379,0.705755675700493,12,2.78590648837329,6.3494775562327
"S1",380,0.705755675700493,12,0.985436656320643,1.07982043636585
"S1",381,0.705755675700493,12,0.0247324929795798,0.40783952195025
"S1",382,0.705755675700493,12,-0.356873825739371,-0.712324554134689
"S1",383,0.705755675700493,12,0.74348810011449,0.998904834159314
"S1",384,0.705755675700493,12,0.626864455292912,0.027542344312132
"S1",385,0.705755675700493,12,1.92535687495129,4.24617894664287
"S1",386,0.705755675700493,12,1.9188802251008,2.87352444788225
"S1",387,0.705755675700493,12,1.49671156878041,1.75573420325595
"S1",388,0.705755675700493,12,2.88598441770625,7.31776556313943
"S1",389,0.705755675700493,12,2.55519768329281,6.64815938736489
"S1",390,0.705755675700493,12,2.49521952944301,4.53088737764113
"S1",391,0.705755675700493,12,1.78902538085308,3.37242011345593
"S1",392,0.705755675700493,12,1.09756966583941,0.526366042967828
"S1",393,0.705755675700493,12,0.0535809699413088,-0.705985000204235
"S1",394,0.705755675700493,12,-1.24401514906255,0.530727270503307
"S1",395,0.705755675700493,12,-1.10081957293357,1.54313283919698
"S1",396,0.705755675700493,12,-0.749590881810194,1.56498679147256
"S1",397,0.705755675700493,12,1.29859981415816,1.38028772110324
"S1",398,0.705755675700493,12,2.09490610367882,3.38727706347709
"S1",399,0.705755675700493,12,1.12218072780586,2.55182606867017
"S1",400,0.705755675700493,12,1.72578004771014,1.63772405004699
"S1",401,0.705755675700493,12,0.13263985156603,-0.0198478701664521
"S1",402,0.705755675700493,12,0.213417764345847,-0.166848564655373
"S1",403,0.705755675700493,12,0.622381298229477,1.08176667296405
"S1",404,0.705755675700493,12,-1.2581392282888,1.53549650442882
"S1",405,0.705755675700493,12,0.304766879607931,0.998730825864058
"S1",406,0.705755675700493,12,-0.472709167483724,1.59365564611504
"S1",407,0.705755675700493,12,-2.1440736495787,5.20558353848026
"S1",408,0.705755675700493,12,-2.75589069819921,6.81582711731307
"S1",409,0.705755675700493,12,-3.91574070841945,16.2361808450524
"S1",410,0.705755675700493,12,-3.17559289494309,9.9542244501742
"S1",411,0.705755675700493,12,-1.41538864811144,1.94263228197904
"S1",412,0.705755675700493,12,-1.56047734609295,2.46934663414361
"S1",413,0.705755675700493,12,-2.32813302765602,6.40820727499042
"S1",414,0.705755675700493,12,-1.97667706280254,6.10711797642152
"S1",415,0.705755675700493,12,-1.3888765410441,2.51913375825562
"S1",416,0.705755675700493,12,-0.733648020493915,0.0853991217031456
"S1",417,0.705755675700493,12,-0.0702083409803442,0.133486689043118
"S1",418,0.705755675700493,12,-0.294567872674066,0.360967159758133
"S1",419,0.705755675700493,12,-0.28432634256827,1.36592064115386
"S1",420,0.705755675700493,12,0.922384579080161,0.435042890960566
"S1",421,0.705755675700493,12,2.23172851217972,5.35815492930226
"S1",422,0.705755675700493,12,0.747193736907228,0.00344848157969124
"S1",423,0.705755675700493,12,1.01854787280046,0.896971236476409
"S1",424,0.705755675700493,12,0.737422919221119,1.03304663205397
"S1",425,0.705755675700493,12,1.84138859608678,1.52450708051493
